,Disp_0,Disp_1,Disp_2,Cauchy_0,Cauchy_1,Cauchy_2,Cauchy_3,Cauchy_4,Cauchy_5,PKII_0,PKII_1,PKII_2,PKII_3,PKII_4,PKII_5,Strain_0,Strain_1,Strain_2,Strain_3,Strain_4,Strain_5,Cauchy_vm,Statev_0,Statev_1,Statev_2,Statev_3,Statev_4,Statev_5,Statev_6,Statev_7,Wm_0,Wm_1,Wm_2,Wm_3
0,0.0,0.0,0.0,20911.458430357114,21009.856099104138,20906.770032900382,440.5490965652038,11.644822557386222,409.99760078487145,20911.458430357114,21009.856099104138,20906.770032900382,440.5490965652038,11.644822557386222,409.99760078487145,0.040944286112297716,0.042825458352607926,0.041886424659817824,0.4073222541333274,0.0911304295191967,0.43914535972899515,1047.433450269728,0.0,0.3415417638451547,-0.0007380668414810882,0.0005035205519734892,0.0002345462895077771,0.40159511587797975,0.09097904682595069,0.43381539091879184,1077.501284601736,794.3878961637012,186.0196899725907,97.0936984654438
1,0.0,0.0,0.0,9648.327467557907,9711.29971496675,9638.131445526604,494.6078076364155,6.640689807279475,242.63261464010756,9648.327467557907,9711.29971496675,9638.131445526604,494.6078076364155,6.640689807279475,242.63261464010756,0.028006230988690116,0.02169896774210838,0.008290318525304081,0.33879934697069247,0.03644854425107174,0.215407589377591,956.7477372328941,0.0,0.22727292946120448,0.008788740391640607,0.0020721575369013934,-0.010860897928541958,0.33236944547141906,0.03636221528357709,0.2122533653872696,320.98312815069136,145.45858849859113,110.15752981900206,65.36700983309817
2,0.0,0.0,0.0,5572.971032681695,5610.060190036009,5563.94795472833,500.3570108102309,4.085404384178242,175.39685901140496,5572.971032681695,5610.060190036009,5563.94795472833,500.3570108102309,4.085404384178242,175.39685901140496,0.024113624003806643,0.004511387284173183,0.004868947066912297,0.31588085458208315,0.02322459113106685,0.14380075474482085,919.3504993896689,0.0,0.1971078782570719,0.013009781057544675,-0.006833535184891832,-0.006176245872652803,0.3093762134415502,0.023171480874072538,0.14152059557767258,210.18978833842232,60.695146465278484,92.15936725969816,57.33527461344565
3,0.0,0.0,0.0,3410.664240596347,3435.3008783943005,3400.872517126488,505.05397111293877,3.5612044036245267,152.90066511129587,3410.664240596347,3435.3008783943005,3400.872517126488,505.05397111293877,3.5612044036245267,152.90066511129587,0.025194395335939545,-0.007577807622629841,0.002877087558924615,0.31974381660434137,0.017779378324406746,0.10717986794816783,914.5252893336154,0.0,0.1914622558608375,0.018395334226238978,-0.014537006878017088,-0.003858327348221861,0.31317811497987313,0.01773308266715962,0.105192159301721,171.91313541029714,27.116078525036748,88.85576566212931,55.94129122313104
4,0.0,0.0,0.0,2430.215804446825,2448.31047875818,2419.336514335355,510.6660461724633,3.6043959514337596,143.89159135952357,2430.215804446825,2448.31047875818,2419.336514335355,510.6660461724633,3.6043959514337596,143.89159135952357,0.027953851377192057,-0.015122582076230226,0.0017644562941189017,0.33452254129099873,0.014467360856032991,0.08316705739130702,919.3124663278373,0.0,0.1968869038598427,0.02310424284459823,-0.020089805991847867,-0.0030144368527503687,0.32788388269075674,0.014420503708664354,0.08129646670363322,164.75211007298807,14.971009620110193,92.18885185713884,57.59224859573898
5,0.0,0.0,0.0,1994.3323426575487,2008.0501130639357,1982.4362836530368,515.8306143925553,3.584729902620362,136.61236406664676,1994.3323426575487,2008.0501130639357,1982.4362836530368,515.8306143925553,3.584729902620362,136.61236406664676,0.030526016609303253,-0.019602090847183763,0.0010457117166295827,0.3483987048695188,0.011535270799195654,0.06390722103042502,924.5344309422919,0.0,0.20360549772105754,0.026540084491090965,-0.023677188473037573,-0.0028628960180533745,0.34169290688241544,0.01148866931046159,0.06213126029755866,165.29297904647055,9.374578050577869,96.3363369283339,59.58206406755881
6,0.0,0.0,0.0,1755.224775555552,1763.8265189262697,1742.614186464997,518.9205519532187,3.591475648307016,131.86703905047716,1755.224775555552,1763.8265189262697,1742.614186464997,518.9205519532187,3.591475648307016,131.86703905047716,0.031933086977131354,-0.022007770011141584,0.0005980139959038569,0.3559148930226789,0.00876773739798147,0.04782136366941909,927.568084709394,0.0,0.2074931944387062,0.028416624157440496,-0.025580144162742107,-0.0028364799946983986,0.34916892584728726,0.008721048214553481,0.04610709216176288,165.79879830780703,6.344449895213761,98.74898129756528,60.70536711502804
7,0.0,0.0,0.0,1491.6951153085256,1494.1968938261366,1478.5518223085558,519.3356958711784,3.765390360374279,131.6012375993523,1491.6951153085256,1494.1968938261366,1478.5518223085558,519.3356958711784,3.765390360374279,131.6012375993523,0.03204187203377568,-0.023461643629307406,0.00034865925841821757,0.3566423540219555,0.006381963413655848,0.03489821531844483,928.083925827539,0.0,0.2082365643111459,0.029042519531435083,-0.026477257692012472,-0.0025652618394225698,0.3498909899756302,0.006333013338970982,0.033187399229653254,163.87072526716196,3.8183984421166914,99.19719851420183,60.855128310843355
8,0.0,0.0,0.0,624.0795758046175,618.8832570834421,609.8539467129916,520.7499441610977,3.8392727968135887,123.20410757675948,624.0795758046175,618.8832570834421,609.8539467129916,520.7499441610977,3.8392727968135887,123.20410757675948,0.03141228500791095,-0.027767066314253436,6.041486554460392e-05,0.3537677750267544,0.003962372500176838,0.02176094014827251,926.972997879699,0.0,0.20801760771528366,0.030134992934582515,-0.029010582315894255,-0.0011244106186882646,0.3469980257526602,0.003912461953818259,0.020159286749774647,159.00818490265513,-0.6007219348582208,98.99510394696266,60.61380289055076
9,0.0,0.0,0.0,392.81961189240633,429.93811718785196,376.15851401591567,543.3181647634383,-1.0471151947670272,87.16492458066207,392.81961189240633,429.93811718785196,376.15851401591567,543.3181647634383,-1.0471151947670272,87.16492458066207,0.032196834088041706,-0.023647887978241282,-0.006151113623608069,0.3536573257387283,-0.005501072492503862,-0.021706973516982975,954.2820111138308,0.0,0.20271798823390097,0.03144188097538531,-0.024644111375318054,-0.006797769600067252,0.34659418959680355,-0.005487459994971893,-0.022840117536531576,129.91572206134134,-23.08237860847644,94.94407969752619,58.05402097229167
10,0.0,0.0,0.0,-11300.082073622896,-11217.407567314904,-11308.959663184361,509.85893072513215,-15.76509069694508,-327.9502292255905,-11300.082073622896,-11217.407567314904,-11308.959663184361,509.85893072513215,-15.76509069694508,-327.9502292255905,0.02273074207847698,-0.11220778086646027,0.0218241401797388,0.2973346216030109,-0.06770766189696062,-0.3596965852125539,1053.9999508756237,0.0,0.28296960609383637,0.045441601600842575,-0.09003430563509664,0.044592704034253916,0.29070645550358404,-0.06750271571790034,-0.35543323223262135,364.4302165647033,140.48998522291015,145.18077456666995,78.75945677512281
11,0.04326601879322154,0.013537545657447986,0.046632597151408675,-2389.2642606127756,-2143.9031326854897,-2523.207341329864,404.23717829724563,-179.80031669065983,336.3493451672296,-2389.2642606127756,-2143.9031326854897,-2523.207341329864,404.23717829724563,-179.80031669065983,336.3493451672296,-0.02746274544964614,0.10992231655671776,-0.09657232057632796,0.41176190570772053,-0.11169152163128043,0.335280001619809,1018.6301850598918,0.0,0.351717543813486,-0.022517089857605282,0.11327312481723123,-0.09075603495962606,0.40650682238985647,-0.1093541175143019,0.33090746013263483,246.8933432876737,-46.65880618019882,193.65586960666187,99.89627986121072
