,Disp_0,Disp_1,Disp_2,Cauchy_0,Cauchy_1,Cauchy_2,Cauchy_3,Cauchy_4,Cauchy_5,PKII_0,PKII_1,PKII_2,PKII_3,PKII_4,PKII_5,Strain_0,Strain_1,Strain_2,Strain_3,Strain_4,Strain_5,Cauchy_vm,Statev_0,Statev_1,Statev_2,Statev_3,Statev_4,Statev_5,Statev_6,Statev_7,Wm_0,Wm_1,Wm_2,Wm_3
0,0.0,0.0,0.0,23914.418773472844,23938.021237292713,23906.95969544062,530.8495866741753,9.362017785027088,371.9534607869429,23914.418773472844,23938.021237292713,23906.95969544062,530.8495866741753,9.362017785027088,371.9534607869429,0.09047194314435934,-0.022520348371481265,0.07556720463953459,0.5907933330115812,0.18061806612264064,0.5789740785884734,1123.1668134718216,0.0,0.489160732475311,0.04266732067609513,-0.07047838685457462,0.027811066178479813,0.583892288384817,0.18049635989143528,0.574138683598243,1407.0166511784398,966.6274617725956,299.0672824254418,141.32190698040233
1,0.0,0.0,0.0,11084.063472632195,11092.42190873483,11077.539502457123,552.3206652277199,6.0994322837954895,231.83817422148275,11084.063472632195,11092.42190873483,11077.539502457123,552.3206652277199,6.0994322837954895,231.83817422148275,0.06756840623586596,-0.017020991778917343,0.015960635310699797,0.5189170292384873,0.07800399102455141,0.2932329984697104,1037.64142835719,0.0,0.34559497103299636,0.045403030989492915,-0.03924069685995752,-0.006162334129535296,0.5117368605905268,0.07792469840486209,0.2902191022048311,471.54181320082546,179.44919156083523,191.24728372176585,100.84533791822436
2,0.0,0.0,0.0,6420.800273006872,6401.406173335664,6415.446391983777,551.1732383169871,3.805307733908099,195.4530518170517,6420.800273006872,6401.406173335664,6415.446391983777,551.1732383169871,3.805307733908099,195.4530518170517,0.061912764775516056,-0.03400065002555742,0.010563190926694098,0.4982335220847908,0.05377625465976863,0.20580576653166016,1013.0774426701176,0.0,0.31429142998442855,0.04903404225846085,-0.046753310894749794,-0.002280731363710969,0.49106826998666975,0.053726785659227796,0.20326487685803846,334.97333942472426,72.70106157097307,169.796600257735,92.475677596016
3,0.0,0.0,0.0,4312.035603425245,4294.180025378659,4305.629179939463,553.1918950463674,3.7397493580780488,192.84083180781286,4312.035603425245,4294.180025378659,4305.629179939463,553.1918950463674,3.7397493580780488,192.84083180781286,0.06570780173898204,-0.04748692871798769,0.007602816596492389,0.5088829932858501,0.04544586977359055,0.16824795173799756,1014.8467904971923,0.0,0.3137072559261269,0.057047337529833,-0.056031331669833886,-0.0010160058599990836,0.5016914986502472,0.04539725303193554,0.16574102092449594,297.50828709996927,35.40257549684576,169.51085385328548,92.59485774983807
4,0.0,0.0,0.0,3398.5521376130323,3380.270668149002,3391.738467723749,554.3833744688512,4.241592088999789,209.2200157214188,3398.5521376130323,3380.270668149002,3391.738467723749,554.3833744688512,4.241592088999789,209.2200157214188,0.07345034898574575,-0.0594458485207906,0.006336622082016549,0.5341319704729836,0.04314685288130244,0.15134091174968262,1026.4754601222953,0.0,0.32824376598459826,0.06661560200148972,-0.06616176595353046,-0.0004538360479591452,0.5269249866048885,0.04309171218414545,0.14862105154530414,295.84638158978674,19.017746889027798,179.85844049954522,96.9701942012138
5,0.0,0.0,0.0,2986.1932927766575,2965.5342233620268,2979.056710988636,555.2133526974753,5.038060492899934,227.75312387219316,2986.1932927766575,2965.5342233620268,2979.056710988636,555.2133526974753,5.038060492899934,227.75312387219316,0.08236192377099877,-0.07012467701858723,0.005624321701843259,0.5625738576426595,0.04269680557422929,0.14177542591724795,1039.618437847312,0.0,0.34718764545666364,0.0763478437086415,-0.07600447312974942,-0.0003433705788918936,0.5553560840575923,0.0426313107878216,0.13881463530690943,306.11468701285673,9.959698168734002,193.54170305938035,102.61328578474249
6,0.0,0.0,0.0,2635.1872365962977,2607.825879108464,2627.330798254429,556.7235905329533,6.057809976416064,240.9408514381091,2635.1872365962977,2607.825879108464,2627.330798254429,556.7235905329533,6.057809976416064,240.9408514381091,0.09107956921637736,-0.08062490835565285,0.005286026967193939,0.5889990768864899,0.043288863224123925,0.13678231566332866,1051.0406492219736,0.0,0.3662773278092955,0.0857563680494402,-0.08577026069891908,1.3892649478935309e-05,0.5817616702095618,0.043210111694430536,0.13365008459463323,317.9076224329666,2.074521837086658,207.55422813573523,108.27887246014465
7,0.0,0.0,0.0,2232.6219821875247,2199.84028255609,2222.9810711799396,560.8872869812448,7.297959621419798,244.80237506926053,2232.6219821875247,2199.84028255609,2222.9810711799396,560.8872869812448,7.297959621419798,244.80237506926053,0.09959363957195451,-0.09145018421868358,0.005167431318576043,0.6136058825113448,0.04478462385857502,0.13490373030231392,1060.4619638634201,0.0,0.3854912472839702,0.09506476169162094,-0.09576598105141276,0.0007012193597917591,0.6063143477805888,0.04468975038349658,0.1317212994264135,329.72010092688816,-6.1024528756042065,221.8738813776566,113.9486724248356
8,0.0,0.0,0.0,1459.195294453875,1428.7329787945687,1446.9329743492106,569.4576599404554,8.488445401186137,236.37281913664347,1459.195294453875,1428.7329787945687,1446.9329743492106,569.4576599404554,8.488445401186137,236.37281913664347,0.1076509949558154,-0.10323997271168968,0.004258700251069603,0.6361399876327672,0.0436367128273011,0.12526119850421186,1068.355440803439,0.0,0.4038058348214465,0.10466851741326173,-0.10602444520245788,0.0013559277891962169,0.6287370380535412,0.04352636303708568,0.12218835185543547,336.548347196945,-18.371663204049543,235.67851005683983,119.24150034415467
9,0.0,0.0,0.0,2084.856161244772,2059.31546915543,2069.1997531627258,576.5605644252867,11.370568348752855,223.76571912298743,2084.856161244772,2059.31546915543,2069.1997531627258,576.5605644252867,11.370568348752855,223.76571912298743,0.11736390611245903,-0.09619204272664265,-0.008745120618690472,0.6610071428550368,0.02549377449784857,0.07695157600768296,1071.617930307815,0.0,0.4109125736195929,0.11313239813971239,-0.10025753620080857,-0.012874861938903802,0.653511855517508,0.02534595710931481,0.07404262165908415,333.3063013156698,-27.618801768277905,240.47092368448645,120.45417939946135
