,Disp_0,Disp_1,Disp_2,Cauchy_0,Cauchy_1,Cauchy_2,Cauchy_3,Cauchy_4,Cauchy_5,PKII_0,PKII_1,PKII_2,PKII_3,PKII_4,PKII_5,Strain_0,Strain_1,Strain_2,Strain_3,Strain_4,Strain_5,Cauchy_vm,Statev_0,Statev_1,Statev_2,Statev_3,Statev_4,Statev_5,Statev_6,Statev_7,Wm_0,Wm_1,Wm_2,Wm_3
0,0.0,0.0,0.0,23976.960159586888,23969.218236074354,23970.708241197346,546.3425744280644,9.291709496401516,359.59324791446375,23976.960159586888,23969.218236074354,23970.708241197346,546.3425744280644,9.291709496401516,359.59324791446375,0.10131452509174373,-0.038983401920499185,0.0815026501024731,0.6217698199888253,0.198191121873959,0.5976225655478377,1133.0058108061123,0.0,0.5147732506843168,0.05333961400971682,-0.08690799049969464,0.03356837648997823,0.6146673665212605,0.19807032965050578,0.5929478533249495,1422.4670630507487,953.5660478122912,319.89718515152356,149.0038300869328
1,0.0,0.0,0.0,11091.687801076456,11083.864970327711,11087.51953561601,559.7950783996013,6.208477407879689,234.10108635813916,11091.687801076456,11083.864970327711,11087.51953561601,559.7950783996013,6.208477407879689,234.10108635813916,0.07721857509343175,-0.028548120650168547,0.017855690170777223,0.5526114056661131,0.0876688450695016,0.306833493278644,1051.0390784177637,0.0,0.36896720709947173,0.055017212846965015,-0.05069863449676844,-0.004318578350196561,0.5453340696469182,0.08758813486319916,0.30379017915598827,492.4678028664693,176.19451412789755,208.41661328862565,107.85667544994593
2,0.0,0.0,0.0,6331.676813128949,6296.948481407939,6328.077479066611,557.768787344828,3.8320206329329563,206.4158514941145,6331.676813128949,6296.948481407939,6328.077479066611,557.768787344828,3.8320206329329563,206.4158514941145,0.07188935331644195,-0.04612290313369476,0.012146955364459942,0.534335871298922,0.06186642516862967,0.21889304915719615,1030.6690245473567,0.0,0.33904760577359466,0.059168508191509005,-0.05861801410244112,-0.0005504940890677768,0.5270848770634393,0.06181660890040156,0.21620964308777274,354.7711732278183,67.38390821874769,187.4863205223051,99.9009444867656
3,0.0,0.0,0.0,4268.819037109363,4236.945400394321,4264.05770767711,559.275472580375,3.864802712675831,208.9390722071302,4268.819037109363,4236.945400394321,4264.05770767711,559.275472580375,3.864802712675831,208.9390722071302,0.07705298018809915,-0.06064657155281796,0.009133235655080415,0.5483385492648599,0.05371459945514304,0.1829868814528147,1034.5363302297114,0.0,0.34121283350675546,0.06846038966465946,-0.06903198343760981,0.000571593772950384,0.5410679681213153,0.05366435701987825,0.18027067351412202,321.55907041859274,31.544836814587388,189.17061535302872,100.84361825097663
4,0.0,0.0,0.0,3384.046925176513,3352.90705421769,3378.9725424152734,559.5806380619074,4.394837252608234,229.71255764065387,3384.046925176513,3352.90705421769,3378.9725424152734,559.5806380619074,4.394837252608234,229.71255764065387,0.08682453506504598,-0.07466886542567705,0.008076183404250125,0.5775109279992819,0.052775592667736376,0.16956439790120464,1048.1366408906504,0.0,0.35954109237174386,0.08000211983411286,-0.08128887149537782,0.0012867516612650595,0.570236379704477,0.05271845978345245,0.16657813465187613,323.67966658952025,14.768401155716269,202.5569807997469,106.35428463405728
5,0.0,0.0,0.0,2990.1649475228414,2958.479407311623,2984.9173345848376,559.5304963938665,5.303465306329508,252.3593739724621,2990.1649475228414,2958.479407311623,2984.9173345848376,559.5304963938665,5.303465306329508,252.3593739724621,0.09843768661885717,-0.08826349288888677,0.007692929648868503,0.6110054469315968,0.054481046684263415,0.16459747191070453,1063.5922657492622,0.0,0.38351501952965583,0.09240195699408768,-0.0940932665022834,0.0016913095081960143,0.6037315504784764,0.054412101635281124,0.16131680004906246,338.7137553386367,4.83800360585122,220.37318501631972,113.50256671646589
6,0.0,0.0,0.0,2628.2265658629494,2592.4892887360675,2622.3031977972405,561.1645428726379,6.5048419775951425,268.08024522481134,2628.2265658629494,2592.4892887360675,2622.3031977972405,561.1645428726379,6.5048419775951425,268.08024522481134,0.11064084853903787,-0.10271474282386102,0.007759932389615723,0.6439709617631211,0.05783026794416492,0.1646591240632159,1077.7501933652397,0.0,0.4090468199851967,0.10532190443952304,-0.10780139462205109,0.002479490182528043,0.6366758227057767,0.057745704998456215,0.16117408087529334,356.0735171592469,-4.735898248577052,239.7148717924682,121.09454361535546
7,0.0,0.0,0.0,2229.165470655273,2190.4744866338497,2221.4968393072395,566.6071186800087,7.999088799814729,273.65955550540656,2229.165470655273,2190.4744866338497,2221.4968393072395,566.6071186800087,7.999088799814729,273.65955550540656,0.12350946992133499,-0.11829491763716718,0.008067721309024757,0.6765887110186677,0.062451111453780225,0.16753299358072898,1090.5276646184002,0.0,0.43601246157198337,0.11898159955697021,-0.1225712966053927,0.0035896970484222464,0.6692228184758278,0.062347123299382634,0.16397541935915866,374.61846088016546,-14.996623546955613,260.534896736701,129.08018769042
8,0.0,0.0,0.0,1543.7168470993906,1507.5030290137775,1533.8544145489334,576.0289783179635,9.606221127902772,269.6705232949736,1543.7168470993906,1507.5030290137775,1533.8544145489334,576.0289783179635,9.606221127902772,269.6705232949736,0.13656053630409817,-0.13473206672831173,0.007341679005538005,0.7079828028124941,0.06399684235014493,0.16160834483874292,1102.2355080923614,0.0,0.46271852079857934,0.13340398823394525,-0.13765322498090815,0.004249236746963089,0.7004944260943606,0.06387196147548219,0.15810262803590833,388.520063354928,-29.85427621530987,281.49738678979395,136.8769527804438
9,0.0,0.0,0.0,2193.16191636511,2153.1651097049767,2181.3435272417178,580.991813971687,13.792970290667817,268.42540631917495,2193.16191636511,2153.1651097049767,2181.3435272417178,580.991813971687,13.792970290667817,268.42540631917495,0.1518614635668934,-0.13263293003941673,-0.006173192420853062,0.7427592420291568,0.048119527120036344,0.11954795206073177,1109.3459871055431,0.0,0.4781928437166388,0.14739741694048786,-0.13683699742253136,-0.010560419517956523,0.7352063484475245,0.04794021850625766,0.11605842177858251,394.4116409867234,-39.394389102274005,293.21562019538214,140.59040989361546
